id,id_genre,genre
40856,18.0,Drama
48243,53.0,Thriller
48243,10752.0,War
46458,53.0,Thriller
46458,18.0,Drama
46458,10749.0,Romance
42167,18.0,Drama
57409,99.0,Documentary
2010,18.0,Drama
47215,18.0,Drama
45715,28.0,Action
45715,35.0,Comedy
45715,53.0,Thriller
45715,878.0,Science Fiction
58232,35.0,Comedy
58232,10749.0,Romance
37534,27.0,Horror
37534,53.0,Thriller
57521,18.0,Drama
57521,80.0,Crime
13847,28.0,Action
13847,80.0,Crime
13847,53.0,Thriller
24926,16.0,Animation
24926,10751.0,Family
10356,18.0,Drama
10356,53.0,Thriller
37405,18.0,Drama
76875,53.0,Thriller
104430,18.0,Drama
104430,10752.0,War
29436,36.0,History
11406,35.0,Comedy
19611,53.0,Thriller
16179,27.0,Horror
16179,9648.0,Mystery
16179,53.0,Thriller
153041,99.0,Documentary
153041,36.0,History
85769,18.0,Drama
85769,10749.0,Romance
85769,10769.0,Foreign
211331,10770.0,TV Movie
211331,18.0,Drama
211331,10749.0,Romance
45046,18.0,Drama
45046,35.0,Comedy
42273,99.0,Documentary
13413,16.0,Animation
13413,10751.0,Family
159878,18.0,Drama
95242,18.0,Drama
81414,18.0,Drama
45189,35.0,Comedy
43418,18.0,Drama
43418,36.0,History
43418,10752.0,War
41616,28.0,Action
41616,12.0,Adventure
41616,18.0,Drama
41616,9648.0,Mystery
41616,53.0,Thriller
15837,18.0,Drama
15837,53.0,Thriller
58496,99.0,Documentary
16140,14.0,Fantasy
16140,53.0,Thriller
16140,9648.0,Mystery
60434,99.0,Documentary
49018,27.0,Horror
49018,53.0,Thriller
57120,18.0,Drama
57120,37.0,Western
131770,35.0,Comedy
131770,18.0,Drama
131770,10749.0,Romance
99351,18.0,Drama
49010,28.0,Action
49010,35.0,Comedy
49010,53.0,Thriller
42815,80.0,Crime
42815,10749.0,Romance
42815,18.0,Drama
76372,10752.0,War
76372,18.0,Drama
20329,14.0,Fantasy
20329,28.0,Action
20329,53.0,Thriller
20329,878.0,Science Fiction
20329,9648.0,Mystery
55725,18.0,Drama
55725,35.0,Comedy
57537,18.0,Drama
48650,18.0,Drama
48650,10749.0,Romance
98399,28.0,Action
98399,18.0,Drama
98399,10752.0,War
42531,28.0,Action
42531,37.0,Western
44087,18.0,Drama
44087,10752.0,War
44087,10749.0,Romance
90406,37.0,Western
44898,18.0,Drama
44898,36.0,History
44898,10769.0,Foreign
20995,35.0,Comedy
20995,10769.0,Foreign
68629,18.0,Drama
68629,9648.0,Mystery
68629,878.0,Science Fiction
68629,53.0,Thriller
82460,35.0,Comedy
51290,35.0,Comedy
51290,10749.0,Romance
98514,18.0,Drama
98514,35.0,Comedy
13190,16.0,Animation
13190,27.0,Horror
13190,878.0,Science Fiction
13190,53.0,Thriller
43021,35.0,Comedy
43021,878.0,Science Fiction
56527,27.0,Horror
56527,28.0,Action
56527,53.0,Thriller
39356,18.0,Drama
39356,35.0,Comedy
38502,18.0,Drama
38502,10769.0,Foreign
60307,10751.0,Family
60307,35.0,Comedy
28802,27.0,Horror
28802,10769.0,Foreign
53172,80.0,Crime
53172,35.0,Comedy
10408,35.0,Comedy
31405,35.0,Comedy
83651,35.0,Comedy
83651,18.0,Drama
50359,16.0,Animation
50359,35.0,Comedy
50359,10751.0,Family
8896,18.0,Drama
64484,35.0,Comedy
64484,18.0,Drama
75725,18.0,Drama
75725,27.0,Horror
75725,53.0,Thriller
3397,18.0,Drama
97149,18.0,Drama
48596,18.0,Drama
48596,10769.0,Foreign
149149,18.0,Drama
31412,18.0,Drama
31412,10749.0,Romance
73191,10751.0,Family
73191,14.0,Fantasy
73191,10402.0,Music
29972,18.0,Drama
59266,99.0,Documentary
59266,18.0,Drama
63555,18.0,Drama
63555,35.0,Comedy
63555,10749.0,Romance
54001,18.0,Drama
58857,12.0,Adventure
58857,18.0,Drama
58857,28.0,Action
41273,18.0,Drama
41273,35.0,Comedy
21372,18.0,Drama
54194,99.0,Documentary
89756,10770.0,TV Movie
89756,53.0,Thriller
30734,18.0,Drama
51141,18.0,Drama
27091,18.0,Drama
29043,18.0,Drama
36871,18.0,Drama
50456,28.0,Action
50456,53.0,Thriller
50456,12.0,Adventure
49334,18.0,Drama
49334,53.0,Thriller
49334,80.0,Crime
36331,10749.0,Romance
36331,80.0,Crime
36331,18.0,Drama
36331,9648.0,Mystery
47435,18.0,Drama
47435,10769.0,Foreign
47435,10752.0,War
47582,18.0,Drama
47582,10769.0,Foreign
86750,99.0,Documentary
46523,28.0,Action
46523,35.0,Comedy
30388,35.0,Comedy
30388,27.0,Horror
29920,18.0,Drama
29920,53.0,Thriller
29920,80.0,Crime
39284,18.0,Drama
44988,18.0,Drama
51423,18.0,Drama
54527,99.0,Documentary
23521,14.0,Fantasy
23521,878.0,Science Fiction
23521,10751.0,Family
46105,35.0,Comedy
46105,99.0,Documentary
49012,35.0,Comedy
49012,10749.0,Romance
41446,27.0,Horror
41446,9648.0,Mystery
46195,16.0,Animation
46195,12.0,Adventure
46195,35.0,Comedy
46195,10751.0,Family
57695,28.0,Action
57695,18.0,Drama
57695,36.0,History
57695,10749.0,Romance
101226,35.0,Comedy
101226,10751.0,Family
126596,18.0,Drama
49876,35.0,Comedy
49876,18.0,Drama
57698,35.0,Comedy
57698,10402.0,Music
57698,10749.0,Romance
3081,18.0,Drama
62215,18.0,Drama
62215,878.0,Science Fiction
31451,18.0,Drama
10195,12.0,Adventure
10195,14.0,Fantasy
10195,28.0,Action
40719,37.0,Western
43435,18.0,Drama
43435,10402.0,Music
59928,35.0,Comedy
59928,10749.0,Romance
45523,35.0,Comedy
30969,35.0,Comedy
56780,18.0,Drama
56780,53.0,Thriller
56780,878.0,Science Fiction
56780,9648.0,Mystery
99920,18.0,Drama
99920,10752.0,War
76714,18.0,Drama
76714,10749.0,Romance
24447,35.0,Comedy
31555,18.0,Drama
31555,53.0,Thriller
31555,80.0,Crime
77166,18.0,Drama
26880,10749.0,Romance
26880,18.0,Drama
18826,35.0,Comedy
48415,35.0,Comedy
50671,53.0,Thriller
50671,9648.0,Mystery
57118,35.0,Comedy
57118,18.0,Drama
57118,10751.0,Family
30599,99.0,Documentary
29745,10749.0,Romance
29745,80.0,Crime
29745,18.0,Drama
12221,18.0,Drama
44159,18.0,Drama
47904,28.0,Action
47904,18.0,Drama
47904,36.0,History
47904,10752.0,War
34420,18.0,Drama
27045,10749.0,Romance
27045,18.0,Drama
27045,53.0,Thriller
27045,80.0,Crime
27045,9648.0,Mystery
25638,18.0,Drama
25638,10749.0,Romance
25638,10769.0,Foreign
152861,18.0,Drama
53741,35.0,Comedy
53741,18.0,Drama
53741,10769.0,Foreign
53741,10749.0,Romance
10011,27.0,Horror
10011,53.0,Thriller
72026,18.0,Drama
72026,35.0,Comedy
77124,35.0,Comedy
77124,18.0,Drama
42709,27.0,Horror
36821,35.0,Comedy
61952,18.0,Drama
61952,80.0,Crime
12078,18.0,Drama
9511,35.0,Comedy
9511,10749.0,Romance
202241,18.0,Drama
72375,18.0,Drama
21508,99.0,Documentary
21508,10769.0,Foreign
76816,18.0,Drama
51520,18.0,Drama
8904,18.0,Drama
18187,99.0,Documentary
167966,99.0,Documentary
48515,80.0,Crime
48515,18.0,Drama
48515,10769.0,Foreign
36290,28.0,Action
36290,35.0,Comedy
36290,53.0,Thriller
4880,35.0,Comedy
4880,18.0,Drama
28627,18.0,Drama
28627,27.0,Horror
239553,99.0,Documentary
60315,99.0,Documentary
43817,18.0,Drama
43817,53.0,Thriller
48414,99.0,Documentary
48414,18.0,Drama
48414,10751.0,Family
12588,18.0,Drama
51736,18.0,Drama
51736,10749.0,Romance
55787,18.0,Drama
55787,10749.0,Romance
125874,10749.0,Romance
125874,18.0,Drama
43498,14.0,Fantasy
43498,10749.0,Romance
3581,27.0,Horror
33134,53.0,Thriller
33134,80.0,Crime
61488,10402.0,Music
61488,99.0,Documentary
61933,99.0,Documentary
50848,18.0,Drama
50848,35.0,Comedy
50848,10749.0,Romance
35619,18.0,Drama
35619,10769.0,Foreign
35619,9648.0,Mystery
35619,53.0,Thriller
34902,18.0,Drama
57586,99.0,Documentary
57586,10751.0,Family
57586,12.0,Adventure
52032,16.0,Animation
52032,35.0,Comedy
52032,18.0,Drama
62255,28.0,Action
62255,18.0,Drama
62255,53.0,Thriller
62255,12.0,Adventure
106515,35.0,Comedy
106515,10751.0,Family
106515,14.0,Fantasy
185263,18.0,Drama
44555,35.0,Comedy
44555,18.0,Drama
44555,53.0,Thriller
54083,18.0,Drama
51209,28.0,Action
51209,80.0,Crime
51209,53.0,Thriller
51209,18.0,Drama
14252,28.0,Action
14252,53.0,Thriller
52256,36.0,History
52256,18.0,Drama
55934,9648.0,Mystery
55934,18.0,Drama
55934,35.0,Comedy
55934,53.0,Thriller
51497,28.0,Action
51497,53.0,Thriller
51497,80.0,Crime
87308,18.0,Drama
80639,18.0,Drama
80639,9648.0,Mystery
84099,10752.0,War
84099,18.0,Drama
43515,35.0,Comedy
43515,10749.0,Romance
43594,18.0,Drama
57082,18.0,Drama
37041,18.0,Drama
37041,10749.0,Romance
88451,18.0,Drama
88451,35.0,Comedy
88451,10749.0,Romance
88451,10769.0,Foreign
57035,18.0,Drama
57035,36.0,History
19237,27.0,Horror
19237,53.0,Thriller
86225,80.0,Crime
86225,18.0,Drama
28286,18.0,Drama
28286,10749.0,Romance
28286,10752.0,War
128990,10769.0,Foreign
46175,27.0,Horror
46175,53.0,Thriller
43908,35.0,Comedy
43908,18.0,Drama
130272,36.0,History
130272,99.0,Documentary
42521,16.0,Animation
42521,35.0,Comedy
56113,99.0,Documentary
50272,27.0,Horror
50272,53.0,Thriller
55836,10749.0,Romance
55836,18.0,Drama
79179,99.0,Documentary
1115,18.0,Drama
54524,18.0,Drama
54524,53.0,Thriller
54524,80.0,Crime
22449,18.0,Drama
8931,28.0,Action
8931,12.0,Adventure
8931,18.0,Drama
8931,10769.0,Foreign
8931,53.0,Thriller
56314,10769.0,Foreign
56314,18.0,Drama
56314,10749.0,Romance
62321,18.0,Drama
97039,18.0,Drama
19482,35.0,Comedy
19482,10749.0,Romance
57859,18.0,Drama
117406,18.0,Drama
120972,18.0,Drama
73474,18.0,Drama
11376,53.0,Thriller
11376,27.0,Horror
46738,18.0,Drama
46738,10752.0,War
46738,9648.0,Mystery
54699,28.0,Action
54699,18.0,Drama
54699,10749.0,Romance
54699,53.0,Thriller
54699,10770.0,TV Movie
18033,18.0,Drama
18033,10749.0,Romance
18033,53.0,Thriller
18033,10770.0,TV Movie
92341,12.0,Adventure
92341,10749.0,Romance
92341,18.0,Drama
47310,10402.0,Music
47310,16.0,Animation
47310,14.0,Fantasy
38944,35.0,Comedy
40041,27.0,Horror
40041,9648.0,Mystery
40041,53.0,Thriller
40041,878.0,Science Fiction
62077,53.0,Thriller
62077,28.0,Action
62077,35.0,Comedy
24810,10770.0,TV Movie
24810,18.0,Drama
24810,9648.0,Mystery
24810,10749.0,Romance
24810,53.0,Thriller
30335,18.0,Drama
30335,9648.0,Mystery
30335,10749.0,Romance
30335,53.0,Thriller
188505,18.0,Drama
43959,10751.0,Family
43959,28.0,Action
43959,18.0,Drama
49022,35.0,Comedy
49022,18.0,Drama
49022,10749.0,Romance
40699,35.0,Comedy
21841,27.0,Horror
115427,18.0,Drama
55721,35.0,Comedy
55721,10749.0,Romance
38321,28.0,Action
38321,878.0,Science Fiction
38321,14.0,Fantasy
38321,53.0,Thriller
38321,27.0,Horror
61420,18.0,Drama
61420,9648.0,Mystery
61420,53.0,Thriller
56822,99.0,Documentary
56822,9648.0,Mystery
56822,53.0,Thriller
32654,28.0,Action
32654,12.0,Adventure
32654,14.0,Fantasy
49853,18.0,Drama
46849,18.0,Drama
13507,18.0,Drama
13507,10752.0,War
13507,36.0,History
50780,18.0,Drama
50012,35.0,Comedy
50012,18.0,Drama
58035,18.0,Drama
58035,10752.0,War
27777,80.0,Crime
27777,18.0,Drama
92667,80.0,Crime
92667,18.0,Drama
92667,10749.0,Romance
106882,18.0,Drama
106882,10749.0,Romance
106882,36.0,History
39410,14.0,Fantasy
39410,878.0,Science Fiction
39410,53.0,Thriller
1679,28.0,Action
1679,878.0,Science Fiction
1679,27.0,Horror
47518,27.0,Horror
1865,12.0,Adventure
1865,28.0,Action
1865,14.0,Fantasy
59436,14.0,Fantasy
59436,35.0,Comedy
59436,10749.0,Romance
63831,18.0,Drama
51608,28.0,Action
51608,53.0,Thriller
51608,80.0,Crime
43385,18.0,Drama
50078,10749.0,Romance
50078,35.0,Comedy
50078,80.0,Crime
8967,18.0,Drama
8967,14.0,Fantasy
86284,35.0,Comedy
63858,18.0,Drama
41611,18.0,Drama
41611,53.0,Thriller
15911,35.0,Comedy
15911,18.0,Drama
28723,27.0,Horror
28723,80.0,Crime
28723,10749.0,Romance
45243,35.0,Comedy
52077,35.0,Comedy
32120,10749.0,Romance
32120,35.0,Comedy
85504,18.0,Drama
110628,18.0,Drama
110628,10749.0,Romance
110628,10752.0,War
56271,99.0,Documentary
70264,18.0,Drama
70264,10749.0,Romance
22882,18.0,Drama
22882,36.0,History
22882,53.0,Thriller
121662,18.0,Drama
121662,53.0,Thriller
121662,878.0,Science Fiction
56807,18.0,Drama
56807,10749.0,Romance
23116,99.0,Documentary
60306,18.0,Drama
60306,27.0,Horror
60306,53.0,Thriller
21469,53.0,Thriller
21469,9648.0,Mystery
21469,10749.0,Romance
359002,10751.0,Family
359002,35.0,Comedy
359002,18.0,Drama
5937,18.0,Drama
5937,36.0,History
5937,10752.0,War
38931,35.0,Comedy
38931,99.0,Documentary
3107,28.0,Action
3107,878.0,Science Fiction
3107,53.0,Thriller
3107,27.0,Horror
131880,99.0,Documentary
43692,18.0,Drama
43692,9648.0,Mystery
43692,10749.0,Romance
43692,53.0,Thriller
42889,35.0,Comedy
252059,80.0,Crime
57276,99.0,Documentary
79649,27.0,Horror
79649,53.0,Thriller
87349,18.0,Drama
87349,12.0,Adventure
47489,18.0,Drama
47489,53.0,Thriller
47489,80.0,Crime
29382,99.0,Documentary
17367,10402.0,Music
17367,18.0,Drama
49950,53.0,Thriller
49950,18.0,Drama
49950,27.0,Horror
11226,27.0,Horror
11226,53.0,Thriller
84237,18.0,Drama
52049,18.0,Drama
52049,10769.0,Foreign
52049,9648.0,Mystery
52049,53.0,Thriller
25672,53.0,Thriller
25672,80.0,Crime
42506,80.0,Crime
42506,18.0,Drama
80560,18.0,Drama
53413,18.0,Drama
23516,35.0,Comedy
23516,18.0,Drama
43616,12.0,Adventure
43616,35.0,Comedy
122709,18.0,Drama
78789,35.0,Comedy
58529,18.0,Drama
104505,18.0,Drama
104505,35.0,Comedy
104505,10749.0,Romance
104505,10769.0,Foreign
83230,18.0,Drama
3962,35.0,Comedy
142712,10749.0,Romance
142712,18.0,Drama
55700,18.0,Drama
10420,18.0,Drama
44945,80.0,Crime
44945,18.0,Drama
44945,53.0,Thriller
15543,27.0,Horror
15543,53.0,Thriller
85670,18.0,Drama
113653,18.0,Drama
97211,18.0,Drama
44221,35.0,Comedy
44221,10749.0,Romance
83345,18.0,Drama
83345,35.0,Comedy
57059,53.0,Thriller
74183,35.0,Comedy
74183,10749.0,Romance
51170,16.0,Animation
51170,10751.0,Family
51170,35.0,Comedy
60164,28.0,Action
60164,53.0,Thriller
60164,878.0,Science Fiction
41504,99.0,Documentary
41504,10769.0,Foreign
38850,80.0,Crime
38850,18.0,Drama
38850,9648.0,Mystery
38850,53.0,Thriller
37206,18.0,Drama
37206,10751.0,Family
83587,27.0,Horror
83587,99.0,Documentary
76171,53.0,Thriller
76171,28.0,Action
140995,18.0,Drama
42571,80.0,Crime
42571,18.0,Drama
42571,9648.0,Mystery
42571,10749.0,Romance
42571,53.0,Thriller
45033,99.0,Documentary
44223,10749.0,Romance
44223,35.0,Comedy
59678,28.0,Action
59678,35.0,Comedy
59678,878.0,Science Fiction
59468,12.0,Adventure
59468,35.0,Comedy
59468,18.0,Drama
51533,28.0,Action
51533,35.0,Comedy
51533,99.0,Documentary
46221,27.0,Horror
46221,53.0,Thriller
46221,9648.0,Mystery
33203,99.0,Documentary
37665,35.0,Comedy
37665,18.0,Drama
37665,10749.0,Romance
80027,28.0,Action
80027,12.0,Adventure
80027,37.0,Western
25738,18.0,Drama
25738,80.0,Crime
39834,18.0,Drama
39834,80.0,Crime
49444,16.0,Animation
49444,10751.0,Family
34184,28.0,Action
34184,80.0,Crime
100420,18.0,Drama
100420,14.0,Fantasy
100420,10749.0,Romance
44443,99.0,Documentary
49538,28.0,Action
49538,878.0,Science Fiction
49538,12.0,Adventure
49020,18.0,Drama
49020,35.0,Comedy
49020,10749.0,Romance
50507,28.0,Action
50507,35.0,Comedy
43497,10749.0,Romance
38417,80.0,Crime
38417,53.0,Thriller
104439,12.0,Adventure
104439,80.0,Crime
104439,10749.0,Romance
120977,10749.0,Romance
120977,18.0,Drama
43489,35.0,Comedy
102541,10752.0,War
102541,18.0,Drama
102541,10749.0,Romance
65289,99.0,Documentary
65289,18.0,Drama
52505,18.0,Drama
78526,99.0,Documentary
78526,10402.0,Music
25541,18.0,Drama
70862,99.0,Documentary
70862,36.0,History
102384,12.0,Adventure
102384,35.0,Comedy
102384,10749.0,Romance
48996,35.0,Comedy
21616,18.0,Drama
21616,10769.0,Foreign
45658,35.0,Comedy
45658,18.0,Drama
45658,10749.0,Romance
127818,99.0,Documentary
41827,18.0,Drama
41827,53.0,Thriller
55347,18.0,Drama
55347,10749.0,Romance
55347,35.0,Comedy
37686,53.0,Thriller
37686,878.0,Science Fiction
37686,9648.0,Mystery
41382,35.0,Comedy
45675,18.0,Drama
45675,35.0,Comedy
52918,99.0,Documentary
52918,18.0,Drama
79072,18.0,Drama
43765,18.0,Drama
43765,10769.0,Foreign
103203,10752.0,War
103203,18.0,Drama
123074,99.0,Documentary
78400,10749.0,Romance
78400,18.0,Drama
87945,99.0,Documentary
126108,18.0,Drama
246882,10752.0,War
246882,18.0,Drama
61475,53.0,Thriller
61475,28.0,Action
61475,18.0,Drama
84823,18.0,Drama
34835,99.0,Documentary
114044,18.0,Drama
114044,878.0,Science Fiction
222600,18.0,Drama
222600,80.0,Crime
222600,53.0,Thriller
222600,12.0,Adventure
185579,99.0,Documentary
29877,10751.0,Family
29877,10402.0,Music
37523,18.0,Drama
44104,18.0,Drama
44104,10769.0,Foreign
13137,80.0,Crime
13137,99.0,Documentary
56231,18.0,Drama
47171,35.0,Comedy
47171,18.0,Drama
58446,18.0,Drama
58446,10749.0,Romance
144560,10749.0,Romance
144560,18.0,Drama
44219,35.0,Comedy
19963,35.0,Comedy
105981,10749.0,Romance
105981,18.0,Drama
89688,99.0,Documentary
89688,10769.0,Foreign
263532,99.0,Documentary
44912,12.0,Adventure
44912,28.0,Action
44912,53.0,Thriller
44912,878.0,Science Fiction
15766,28.0,Action
15766,14.0,Fantasy
15766,878.0,Science Fiction
57536,99.0,Documentary
56272,28.0,Action
56272,35.0,Comedy
56272,18.0,Drama
13378,16.0,Animation
13378,10751.0,Family
36784,18.0,Drama
112422,18.0,Drama
64566,18.0,Drama
50069,99.0,Documentary
58224,35.0,Comedy
58224,10751.0,Family
52449,35.0,Comedy
35688,35.0,Comedy
35688,10749.0,Romance
89158,18.0,Drama
148675,18.0,Drama
148675,36.0,History
148675,10749.0,Romance
131504,10749.0,Romance
131504,35.0,Comedy
80941,35.0,Comedy
80941,10749.0,Romance
74088,35.0,Comedy
94241,18.0,Drama
94241,10752.0,War
45239,18.0,Drama
38356,28.0,Action
38356,878.0,Science Fiction
38356,12.0,Adventure
59861,35.0,Comedy
59861,10749.0,Romance
59861,18.0,Drama
57771,35.0,Comedy
57771,10402.0,Music
38319,35.0,Comedy
291164,80.0,Crime
291164,28.0,Action
291164,53.0,Thriller
47386,27.0,Horror
47386,53.0,Thriller
97831,18.0,Drama
97831,10749.0,Romance
175035,35.0,Comedy
175035,10749.0,Romance
43188,18.0,Drama
95854,10749.0,Romance
95854,80.0,Crime
80086,28.0,Action
80086,12.0,Adventure
126777,12.0,Adventure
126777,36.0,History
60062,35.0,Comedy
60062,10751.0,Family
14552,18.0,Drama
14552,10749.0,Romance
59111,9648.0,Mystery
59111,53.0,Thriller
44991,35.0,Comedy
44991,18.0,Drama
44991,10749.0,Romance
330152,99.0,Documentary
108213,10402.0,Music
108213,16.0,Animation
107973,10749.0,Romance
107973,10402.0,Music
64854,27.0,Horror
64854,53.0,Thriller
62382,80.0,Crime
62382,18.0,Drama
62382,10769.0,Foreign
62382,36.0,History
62382,53.0,Thriller
128042,18.0,Drama
18928,28.0,Action
18928,37.0,Western
429876,18.0,Drama
61033,35.0,Comedy
23190,10770.0,TV Movie
23190,99.0,Documentary
47975,99.0,Documentary
65034,18.0,Drama
61546,9648.0,Mystery
125233,18.0,Drama
125233,10770.0,TV Movie
85430,35.0,Comedy
32934,18.0,Drama
1736,35.0,Comedy
1736,18.0,Drama
91150,18.0,Drama
126516,18.0,Drama
64350,99.0,Documentary
18888,35.0,Comedy
18888,18.0,Drama
18888,14.0,Fantasy
44439,28.0,Action
44439,10752.0,War
44439,10749.0,Romance
44439,18.0,Drama
44439,35.0,Comedy
288108,99.0,Documentary
18125,18.0,Drama
18125,35.0,Comedy
42368,10749.0,Romance
42368,35.0,Comedy
42368,28.0,Action
42150,18.0,Drama
289010,18.0,Drama
147846,18.0,Drama
27358,27.0,Horror
27358,878.0,Science Fiction
22907,28.0,Action
22907,80.0,Crime
22907,18.0,Drama
22907,53.0,Thriller
53256,10749.0,Romance
53256,18.0,Drama
53256,35.0,Comedy
59065,18.0,Drama
12840,18.0,Drama
12840,35.0,Comedy
12840,10749.0,Romance
169842,18.0,Drama
55759,35.0,Comedy
114514,99.0,Documentary
126517,18.0,Drama
12513,18.0,Drama
73884,16.0,Animation
73884,18.0,Drama
73884,35.0,Comedy
32893,18.0,Drama
60302,35.0,Comedy
60302,18.0,Drama
52605,18.0,Drama
38317,35.0,Comedy
38317,10749.0,Romance
38317,10751.0,Family
51540,35.0,Comedy
51540,80.0,Crime
41360,878.0,Science Fiction
41360,53.0,Thriller
65509,35.0,Comedy
65509,18.0,Drama
49013,16.0,Animation
49013,10751.0,Family
49013,12.0,Adventure
49013,35.0,Comedy
96394,10752.0,War
96394,18.0,Drama
64158,28.0,Action
64158,18.0,Drama
64158,10752.0,War
25867,28.0,Action
25867,35.0,Comedy
25867,10769.0,Foreign
58257,18.0,Drama
72449,80.0,Crime
72449,9648.0,Mystery
72449,53.0,Thriller
63197,18.0,Drama
63197,27.0,Horror
63197,9648.0,Mystery
63197,53.0,Thriller
66113,18.0,Drama
66113,53.0,Thriller
52239,18.0,Drama
52239,10749.0,Romance
30645,35.0,Comedy
45215,80.0,Crime
45215,18.0,Drama
45215,9648.0,Mystery
45215,53.0,Thriller
108923,12.0,Adventure
108923,18.0,Drama
45657,27.0,Horror
45657,53.0,Thriller
48627,35.0,Comedy
48627,10751.0,Family
41339,99.0,Documentary
63144,99.0,Documentary
109258,18.0,Drama
109258,10752.0,War
109251,18.0,Drama
109251,10749.0,Romance
29577,35.0,Comedy
29577,10402.0,Music
29577,10749.0,Romance
83989,28.0,Action
83989,37.0,Western
24792,99.0,Documentary
24792,10751.0,Family
44990,35.0,Comedy
44990,10749.0,Romance
26699,80.0,Crime
45014,18.0,Drama
20055,80.0,Crime
20055,18.0,Drama
20055,9648.0,Mystery
20055,53.0,Thriller
61537,35.0,Comedy
61537,80.0,Crime
61537,18.0,Drama
61537,9648.0,Mystery
61537,53.0,Thriller
19434,10770.0,TV Movie
19434,18.0,Drama
37560,80.0,Crime
37560,53.0,Thriller
86262,18.0,Drama
39840,18.0,Drama
37832,35.0,Comedy
61814,18.0,Drama
52188,18.0,Drama
45690,18.0,Drama
45690,10769.0,Foreign
80294,18.0,Drama
12432,10749.0,Romance
12432,18.0,Drama
1482,28.0,Action
1482,18.0,Drama
40047,18.0,Drama
40047,10402.0,Music
40047,10770.0,TV Movie
98060,99.0,Documentary
98060,18.0,Drama
63297,28.0,Action
63297,53.0,Thriller
68200,99.0,Documentary
94725,18.0,Drama
95482,18.0,Drama
95482,28.0,Action
95482,53.0,Thriller
95482,80.0,Crime
95482,10769.0,Foreign
67236,18.0,Drama
262296,99.0,Documentary
288153,35.0,Comedy
288153,80.0,Crime
288153,53.0,Thriller
288153,18.0,Drama
288153,27.0,Horror
35954,18.0,Drama
35954,53.0,Thriller
42516,18.0,Drama
42516,10769.0,Foreign
32691,18.0,Drama
54690,10749.0,Romance
54690,18.0,Drama
37189,35.0,Comedy
37189,18.0,Drama
37189,10749.0,Romance
177697,18.0,Drama
96105,35.0,Comedy
109048,10402.0,Music
109048,35.0,Comedy
109048,18.0,Drama
109048,10749.0,Romance
21959,18.0,Drama
21959,878.0,Science Fiction
21959,10769.0,Foreign
68029,35.0,Comedy
68029,10769.0,Foreign
60897,16.0,Animation
60897,35.0,Comedy
60897,10751.0,Family
67109,28.0,Action
67109,35.0,Comedy
67109,10769.0,Foreign
73340,99.0,Documentary
38645,35.0,Comedy
38645,18.0,Drama
49594,37.0,Western
295560,99.0,Documentary
44480,16.0,Animation
64780,99.0,Documentary
64780,10402.0,Music
64780,10769.0,Foreign
71982,18.0,Drama
71982,37.0,Western
84922,18.0,Drama
84922,10402.0,Music
59860,12.0,Adventure
59860,35.0,Comedy
59860,10749.0,Romance
55895,18.0,Drama
55895,10749.0,Romance
4641,35.0,Comedy
4641,18.0,Drama
4641,10751.0,Family
4641,10770.0,TV Movie
16900,99.0,Documentary
66195,35.0,Comedy
66195,53.0,Thriller
66195,80.0,Crime
12445,10751.0,Family
12445,14.0,Fantasy
12445,12.0,Adventure
65058,99.0,Documentary
64690,18.0,Drama
64690,28.0,Action
64690,53.0,Thriller
64690,80.0,Crime
53404,53.0,Thriller
53404,80.0,Crime
53404,9648.0,Mystery
60899,18.0,Drama
33765,18.0,Drama
33765,10749.0,Romance
58882,18.0,Drama
58882,36.0,History
1771,28.0,Action
1771,12.0,Adventure
1771,878.0,Science Fiction
27984,53.0,Thriller
41872,10770.0,TV Movie
41872,35.0,Comedy
41872,18.0,Drama
41872,53.0,Thriller
50646,35.0,Comedy
50646,18.0,Drama
50646,10749.0,Romance
80613,10749.0,Romance
80613,35.0,Comedy
80613,18.0,Drama
72447,28.0,Action
72447,18.0,Drama
72447,80.0,Crime
134168,18.0,Drama
100010,18.0,Drama
100010,10752.0,War
142876,35.0,Comedy
142876,18.0,Drama
115425,12.0,Adventure
115425,18.0,Drama
115425,28.0,Action
115425,36.0,History
115425,10749.0,Romance
51828,18.0,Drama
51828,10749.0,Romance
62522,10749.0,Romance
62522,35.0,Comedy
63287,18.0,Drama
27588,18.0,Drama
27588,27.0,Horror
27588,10749.0,Romance
404479,99.0,Documentary
74946,10749.0,Romance
74946,18.0,Drama
62749,18.0,Drama
62749,10752.0,War
45801,18.0,Drama
45801,10749.0,Romance
45801,10752.0,War
85367,80.0,Crime
67913,28.0,Action
67913,35.0,Comedy
67913,53.0,Thriller
67913,80.0,Crime
66942,10749.0,Romance
66942,35.0,Comedy
66942,18.0,Drama
59115,27.0,Horror
59115,9648.0,Mystery
59115,878.0,Science Fiction
62106,99.0,Documentary
72558,27.0,Horror
72558,878.0,Science Fiction
72558,10769.0,Foreign
51162,16.0,Animation
51162,10751.0,Family
55632,35.0,Comedy
65599,18.0,Drama
65599,27.0,Horror
91891,28.0,Action
91891,35.0,Comedy
91891,18.0,Drama
58897,18.0,Drama
28480,18.0,Drama
28480,14.0,Fantasy
8897,18.0,Drama
8897,10749.0,Romance
8897,10769.0,Foreign
56653,18.0,Drama
56653,27.0,Horror
59566,80.0,Crime
59566,9648.0,Mystery
59566,53.0,Thriller
59566,18.0,Drama
