id,return
111043,0
288521,0
168164,0
216457,0
55531,0
229594,0
215405,0
93892,0
206581,0
25735,0
27738,0
75826,0
93077,0
228245,0
44811,0
14427,0
117120,0
27353,0
49712,0
53085,0
258251,0
21795,0
24556,0
97732,0
41235,0
41625,0
31981,0
236324,0
44862,0
80596,0
51791,0
87115,0
40785,0
98586,0
52203,0
47197,0
86956,0
28567,0
88320,0
173893,0
126759,0
121354,0
176216,0
28187,0
48836,0
16444,0
38611,0
32560,0
75822,0
107593,0
33077,0
221135,0
43275,0
178541,0
150004,0
86382,0
118017,0
5147,0
86193,0
41118,0
157919,0
217896,0
36983,0
43311,0
228676,0
45800,0
226672,0
44507,0
47536,0
38808,0
66963,0
130633,0
79892,0
146926,0
76829,0
86680,0
55150,0
263510,0
81396,0
27944,0
85870,1.06
52788,0
42485,0
245072,0
199456,0
87939,0
108345,0
91480,0
183247,0
54162,0
207641,0
1849,0
1260,0
213443,0
90582,0
171032,0
36258,0
50697,0
39494,0
158870,0
172386,0
28712,0
47902,0
48689,0
113823,0
73085,0
88905,0
165569,0
140605,0
57012,0
108251,0
43432,0
30861,0
46743,0
19183,5.33
220746,0
52784,0
45247,0
65489,0
31933,0
83667,0
35009,0
54782,0
256503,0
39477,0
52252,0
231474,0
238368,0
121003,0
223816,0
190160,0
48746,0
95866,0
70811,0
14387,0
42343,0
228074,0
54391,0
252360,0
15614,0
54653,0
75834,0
18085,0
49060,0
49505,0
72094,0
79735,0
48669,0
77964,0
90957,0
95919,0
72483,0
191717,0
29609,0
79466,0
113582,0
96131,0
221144,0
133148,0
83849,0
98130,0
51681,0
281215,0
297668,0
266314,0
69898,0
129251,0
108012,0
108259,0
263032,0
15759,0
50299,0
38468,0
19496,0
27137,0
143838,0
111024,0
53575,0
101289,0
162928,0
48341,0
98507,0
111359,0
26250,0
133241,0
47925,0
177580,0
80032,0
30002,0
41551,0
184936,0
43362,0
193603,0
54105,0
191428,0
112049,0
108917,0
153997,0
97942,0
113737,0
140849,0
73832,0
55603,0
138990,0
215453,0
74604,0
118443,0
16356,0
42519,0
128229,0
154073,0
97910,0
186201,0
68976,0
87588,0
118154,0
87881,0
80090,0
43092,0
80633,0
31253,0
27832,0
27840,0
262609,0
77632,0
84718,0
123075,0
147876,0
13699,0
137491,0
29817,0
43603,0
194880,0
66968,0
149043,0
289390,0
118446,0
75562,0
244956,0
284276,0.34
237808,0
144229,0
166221,0
44014,0
223497,0
10639,0
169832,0
190091,0
158114,0
64984,0
220514,0
82257,0
123620,0
53571,0
43131,0
127040,0
51572,0
78354,0
128048,0
36109,0
74529,0
4930,0
43151,0
229757,0
250332,0
64994,0
35109,0
59527,0
119840,0
60139,0
42182,0
83957,0
69495,0
40824,0
80320,0
227402,0
258673,0
63591,0
29799,0
257578,0
196862,0
65213,0
65211,0
23853,0
27544,0
129009,0
147810,0
242458,0
112141,0
39337,0
48407,0
69803,0
129415,0
13621,0
134415,0
42250,0
43880,0
41018,0
6976,0
6610,0
53441,0
238811,0
24978,0
55989,0
38134,0
108812,0
44049,0
43310,0
26838,0
99345,0
84109,0
114251,0
42800,0
90460,0
65546,0
90461,0
90465,0
218098,0
37484,0
43454,0
62347,0
252682,0
93335,0
44536,0
36491,0
18373,0
180836,0
63045,0
48132,0
90720,0
79842,0
19335,0
27635,0
43392,0
38465,0
46145,0
56669,0
74860,0
15909,0
72460,0
41366,0
34768,0
28661,0
106017,0
79645,0
36514,0
42354,0
61473,0
42267,0
61052,0
164372,1.77
70878,0
40624,0
43696,0
91198,0
15587,0
30817,0
39961,0
34862,0
77794,0
17128,0
29192,0
149793,0
165300,0
107874,0
260409,0
46421,0
73941,0
34752,0
67220,0.44
33988,0
139922,0
147843,0
141063,0
85439,0
95724,0
41468,0
76286,0
40642,0
8372,0
112234,0
118760,0
242097,0
66485,0
47646,0
55180,0
220933,0
114872,0
199151,0
127445,0
78537,0
74527,0
95004,0
87847,0
82309,0
105536,0
124073,0
180635,0
25807,0
57665,0
86324,0
50329,0
147722,0
55767,0
137859,0
91548,0
122894,0
41559,0
42047,0
30126,0
268321,0
143277,0
43458,0
103433,0
123770,0
43205,0
37779,0
5002,0
115373,0
61016,0
45099,0
93061,0
194736,0
31340,0
46158,0
74215,0
120854,0
129798,0
61263,0
123295,0
70190,0
38782,0
61682,0
60703,0
99767,0
145259,0
84097,0
94192,0
99567,0
96089,0
50650,0
59402,0
95578,0
85615,0
74550,0
145194,0
128779,0
91715,0
82418,0
118444,0
178341,0
114570,0
167198,0
173488,0
106446,0
90291,0
208434,0
160254,0
65482,0
205463,0
103119,0
73179,0
200654,0
144475,0
293880,0
86087,0
112460,0
81646,0
87123,0
79730,0
39433,0
72100,0
40874,0
38381,0
118716,0
95820,0
62033,0
151250,0
38165,0
211930,0
97327,0
128854,0
95348,0
73595,0
38964,0
72946,0
63612,0
98398,0
90807,0
102256,0
87820,0
129553,0
149955,0
94510,0
104214,0
245589,0
198214,0
56151,0
157343,0
68716,0
217925,0
46434,0
96702,0
73614,0
175681,0
45774,0
217719,0
85695,0
43045,0
61434,0
91477,0
149468,0
50042,0
200863,0
98223,0
108256,0
279828,0
72585,0
26121,0
199556,0
284536,1.57
249170,0
85236,0
261823,0
297556,0
179267,0
118640,0
61095,0
72471,0
66967,0
51548,0
62670,0
207475,0
232462,0
115111,0
111307,0
95019,0
59178,0
149150,0
51800,0
105551,0
60949,0
91796,0
92371,0
74457,0
247447,0
76483,0
111910,0
38427,0
145691,0
143146,0
140509,0
149465,0
212455,0
169541,0
82970,0
78265,0
52864,0
61950,0
141319,0
111477,0
26497,0
59075,0
46651,0
21409,0
51227,0
142254,0
110671,0
95359,0
47256,0
102295,0
184129,0
44998,0
87909,0
58526,0
61151,0
19525,0
200862,0
43793,0
178337,0
51832,0
44789,0
79308,0
77716,0
95012,0
29113,0
61852,0
94831,0
43016,0
86709,0
102526,0
238206,0
161967,0
289318,0
229526,0
10151,0
178103,0
95137,0
200574,0
94092,0
104259,0
63691,0
6163,0
38395,0
154093,0
39220,0
72901,0
58936,0
149467,0
40252,0
16926,0
13017,0
251783,0
187263,0
207636,0
35692,0
6984,0
60977,0
123354,0
84211,0
29116,0
43395,0
38469,0
104711,0
84337,0
121667,0
131045,0
28490,0
72160,0
105059,0
26714,0
113219,0
52857,0
74877,0
147371,0
73120,0
203264,0
108181,0
27978,0
42752,0
17129,0
47312,0
180891,0
152130,0
91737,0
62188,0
50926,0
98549,0
39042,0
126031,0
46190,0
33843,0
112885,0
52323,0
75799,0
37053,0
174340,0
37294,0
68191,0
37408,0
36631,0
43625,0
15898,0
188357,0
55762,0
82181,0
33002,0
138699,0
24084,0
40468,0
44974,0
75033,0
2199,0
122083,0
34945,0
70422,0
5601,0
104729,0
77118,0
70916,0
56412,0
38556,0
11719,0
63706,0
85768,0
31362,0
31919,0
214181,0
71357,0
44697,0
44989,0
208495,0
92635,0
71511,0
46869,0
75012,0
37123,0
24002,0
23200,0
84727,0
56596,0
173299,0
83802,0
46193,0
121230,0
67375,0
72984,0
18571,0
52355,0
113175,0
93263,0
26888,0
49733,0
43365,0
42754,0
67328,0
77845,0
68744,0
39166,0
78028,0
139367,0
46562,0
99377,0
28284,2.8
36634,0
44023,0
188507,0
67521,0
27966,0
71200,0
147618,0
42128,0
84508,0
102195,0
80200,0
61855,0
82243,0
108716,0
94881,0
50117,0
47638,0
47437,0
83579,0
61613,0
38472,0
37306,0
103938,0
78504,0
45599,0
24683,0
60965,0
120522,0
23525,0
105406,0
72455,0
46580,0
56860,0
14053,0
81724,0
175065,0
127614,0
167956,0
253266,0
233487,0
180644,0
302828,0
281298,0
61237,0
38346,0
54288,0
33272,0
92798,0
166085,0
290802,0
171019,0
215924,0
279979,0
171908,0
92796,0
45577,0
140032,0
58655,0
85637,0
299104,0
218233,0
168300,0
168994,0
130241,0
112244,0
219233,0
105470,0
168295,0
49308,0
159000,0
309049,0
318359,0
266880,0
155605,0
91929,0
142724,0
161880,0
64528,0
204800,0
29416,0
260848,0
141262,0
244580,0
242675,0
43721,0
286875,0
45441,0
105133,0
95853,0
22901,0
21988,0
89056,0
86472,0
188180,0
256196,0
261830,0
221148,0
42779,0
149690,0
82178,0
55321,0
114626,0
166883,0
82185,0
130881,0
48798,0
104638,0
135696,0
59722,0
131932,0
48635,0
194407,0
75770,0
148617,0
72400,0
36879,0
177902,0
39991,0
130882,0
53931,0
51780,0
283536,0
252637,0
131503,0
203321,0
210860,0.51
216015,14.28
305932,0
142208,0
196255,0
48522,0
53215,0
281615,0
48730,0
72205,0
46240,0
90781,0
56275,0
215657,0
190946,0
171292,0
54505,0
188392,0
67866,0
24251,0
261144,0
195617,0
209209,0
37556,0
205818,0
15718,0
23998,0
27850,0
34205,0
34560,0
59354,0
105168,0
44666,0
67699,0
48841,0
2186,0
154622,0
43658,0
52458,0
234377,0
44342,0
52207,0
123283,0
197592,0
238090,0
81294,0
53214,0
84805,0
140149,0
84617,0
157723,0
13535,0
57622,0
129363,0
261274,0
71145,0
80142,0
161885,0
187993,0
44874,0
192367,0
52035,0
162864,0
109477,0
73714,0
61080,0
110760,0
205651,0
91138,0
21714,0
59358,0
221234,0
67460,0
48273,0
83746,0
141754,0
38580,0
77022,0
137014,0
167938,0
168202,0
241170,0
27618,0
60233,0
48874,0
36129,0
53178,0
53543,0
104062,0
93904,0
36003,0
190352,0
69168,0
58587,0
29286,0
16048,0
52216,0
52304,0
56499,0
253686,0
78278,0
64850,0
20921,0
45221,0
72174,0
74192,0
159704,0
201561,0
130677,0
72917,0
76198,0
37688,0
71623,0
266723,0
13734,0
269714,0
76642,0
20220,0
31985,0
64357,0
77280,0
271327,0
79051,0
157787,0
55638,0
226363,0
253851,0
44349,0
201859,0
33489,0
54052,0
63180,0
105114,0
260884,0
60009,0
76155,0
67443,0
269070,0
192588,0
82237,0
145075,0
83816,0
131457,0
26504,0
56557,0
74208,0
206377,0
132506,0
92257,0
64442,0
180954,0
61523,0
52437,0
222870,0
83288,0
160194,0
119353,0
310589,0
287504,0
292396,0
290555,0
94563,0
63348,0
156277,0
229559,0
127770,0
13924,0
80012,0
117963,0
229194,0
152113,0
116554,0
253287,0
250066,0
102534,0
248231,0
321130,0
258049,0
189197,0
73922,0
74695,0
72809,0
224293,0
302429,0
123235,0
94820,0
94904,0
272693,5.12
128876,0
281230,0
297544,0
56233,0
239030,0
280002,0
93556,0
193650,0
277355,0
89247,0
285135,0
63616,0
121828,0
46897,0
269576,0
73065,0
35646,0
133764,0
32088,0
276844,0
136619,0
21013,0
32649,0
44552,0
12609,0
27119,0
286805,0
36674,0
77331,0
30149,0
27599,0
27600,0
35927,0
30576,0
135337,0
92690,0
28573,0
29167,0
267268,0
83897,0
214251,0
266034,0
160160,0
72985,0
211579,0
97762,0
211722,0
128120,0
214069,0
54598,0
285463,0
60120,0
253377,0
139808,0
25251,0
204384,0
40417,0
74608,0
63112,0
97313,0
96306,0
200547,0
217708,1.1
9948,0
293461,0
12575,0
41571,0
317384,0
81981,0
80337,0
85642,0
8779,0
163366,0
39064,0
28770,0
137008,0
118497,0
162510,0
250660,0
41213,0
129129,0
190152,0
217268,0
85658,0
122479,0
290739,0
128831,0
248921,0
49957,0
163978,0
25657,0
96574,0
257537,0
56691,0
74711,0
47448,0
102691,0
205504,0
282009,0
206390,0
133643,0
116991,0
239123,0
87506,0
217590,0
257534,0
26805,0
62851,0
29470,0
30640,0
26925,0
120850,0
173484,0
4885,0
199661,0
43716,0
83297,0
151136,0
166886,0
144331,0
198782,0
1871,0
1870,0
1875,0
50401,0
60769,0
92,0
20875,0
100246,0
86823,0
48419,0
150124,0
162592,0
56440,0
265929,0
3485,0
49183,0
72715,0
85711,0
195834,0
136742,0
98560,0
84442,0
72478,0
121749,0
277688,0
43754,0
95010,0
116437,0
227719,2.69
321594,0
144183,0
47868,0
167073,5.64
295490,0
309298,0
249688,0
309299,0
291869,0
309581,0
310119,0
310121,0
310001,0
309242,0
309245,0
309503,0
232572,4.5
245706,0
253406,0
288036,0
315882,0
319070,0
319075,0
319091,0
319071,0
318224,0
224972,0
319079,0
318225,0
319074,0
319078,0
318044,0
312813,0
275647,0
227800,0
194537,0
116649,0
115553,0
283235,0.18
125336,0
251321,0.01
283330,0
266082,0
308457,0
217313,0
308453,0.18
308638,1.72
250124,0.74
308639,25.7
307946,0
308369,0
308024,0
308027,0
294132,0
308640,0
308032,0
308361,0
306197,0
193687,0
52286,0
56036,0
161491,0
254721,0
42316,0
226163,0
223202,0
103758,0
57342,0
3168,0
128508,0
252063,0
188765,0
68864,0
190876,0
309875,0
318007,0
256108,0
3480,0
5063,0
3423,0
82046,0
54880,0
288708,0
223519,0
124857,0
80346,0
44489,0
202171,0
124524,0
71134,0
144910,0
37978,0
66787,0
64123,0
30492,0
63154,0
69335,0
81694,0
110390,0
123867,0
26722,0
230266,0.91
86391,0
73108,0
315855,0
46342,0
312526,0
287581,0
72784,0.72
185341,0
307663,0
87339,0
29112,0
40744,0
48156,0
65257,0
184143,0
74684,0
278468,0
248576,0
62037,0
250761,0
213684,0
295069,0
34630,0
278677,0
299796,0
126376,0
88599,0
274990,0
57438,0
62352,0
167810,0.02
125305,0
217477,0
97046,0
36067,0
36120,0
318053,0
56405,0
72480,0
312152,0
287524,0
30131,0
94744,0
27873,3
125063,0
62432,0
86598,0
320316,2.5
225184,0
237171,0
146563,0
73984,0
51261,0
93939,0
12796,0
155459,0
96243,0
55032,0
257605,0
266030,0
302376,0
255913,0
186629,0
316269,0
146783,0
31293,0
276518,0
199198,0
82858,0
83782,0
73697,0
91901,0
76821,0
47718,0
82817,0
270899,0
63432,0
83122,0
92316,0
169800,0
46439,0
54325,0
75224,0
251994,0
56482,0
89720,0
17895,0
275468,0
110123,0
119193,0
16925,0
93103,0
54928,0
24051,0
250624,0
282042,0
105891,0
183910,0
24707,0
289278,0
126757,0
127668,0
110555,0
142798,0
83429,0
134733,0
142808,0
65102,0
191096,0
56511,0
56516,0
56512,0
56515,0
107876,0
186585,0
192544,0
43094,0
25164,0
44191,0
93116,0
104413,0
112525,0
85841,0
107625,0
143747,0
64650,0
115353,0
83140,0
83136,0
146079,0
83124,0
102959,0
27866,0
17485,0
47911,0
67952,0
216553,0
289333,0
63026,0
32322,0
5519,0
64725,0
150704,0
72508,0
55328,0
256347,0
43645,0
235093,0
212836,0
166089,0
29275,0
13351,0
15926,0
24476,0
24477,0
13955,0
295887,0
78080,0
33924,0
187462,0
139459,0
47208,0
86637,0
128073,0
252735,0
89292,0
91767,0
22211,0
258550,0
136074,0
82937,0
97618,0
32033,0
33541,0
37813,0
199219,0
65131,0
83132,0
43513,0
102533,0
30577,0
110227,0
173962,0
81887,0
43800,0
50953,0
23614,0
15420,0
36907,0
169343,0
201765,0
239650,0
51245,0
64423,0
43486,0
140383,0
28190,0
98969,0
66966,0
103613,0
13770,0
68198,0
110553,0
128062,0
256779,0
134463,0
158933,0
138394,0
261814,0
82649,0
238792,0
270045,0
36769,0
273248,3.54
63775,0
251016,0
133459,0
226673,0
90100,0
106622,0
106623,0
196847,0
90802,0
69569,0
52912,0
95096,0
128563,0
90019,0
106139,0
128557,0
256356,0
209840,0
104334,0
6591,0
150658,0
183635,0
260888,0
264166,0
272691,0
273632,0
126706,0
244260,0
260999,0
136576,0
81332,0
99332,0
130948,0
265208,0
293450,0
256912,0
116303,0
8014,0
186729,0
286565,7.13
173497,0
43584,0
265226,0
252838,3.47
53882,0
134746,0
217197,0
69499,0
22974,0
282672,0
81684,0
290999,0
242083,0
35336,0
19181,0
17172,0
308160,0
163431,0
37727,0
22192,0
37728,0
23654,0
37731,0
37730,0
218909,0
87204,0
30583,0
171427,0
93222,0
21842,0
8743,0
49874,0
285245,0
54257,0
57548,0
241251,13.11
263105,0
223922,0
277416,0
253849,0
154326,0
86835,0
311291,0
320003,0
320001,0
319999,0
320004,0
311301,0
8906,0
320007,0
40243,0
323431,0
186976,0
248710,0
86201,0
276839,0
23014,0
41816,0
90358,0
244562,0
78691,0
107357,0
51854,0
210691,0
46971,0
265228,0
176545,0
58028,0
38074,0
13397,0
175503,0
127853,0
259358,0
227383,0
315049,0
130805,0
248933,0
170677,0
49789,0
55567,0
50416,0
107028,0
226968,0
46806,0
265497,0
254772,0
120122,0
2141,0
59191,0
318040,0
37058,0
39902,0
284568,0
15468,0
88309,0
74822,0
5602,0
152635,0
122229,0
183962,0
91571,0
267654,0
3004,0
118150,0
287391,0
38421,0
142979,0
163333,0
65718,0
44541,0
131507,0
213831,0
105403,0
127092,0
66178,0
206296,0
11925,0
181454,0
201085,1.36
254258,0
300803,0
30647,0
21585,0
100032,0
47631,0
17870,0
18128,0
322260,0
147415,0
26808,0
122023,0
303457,0
295914,0
31534,0
265910,0
26910,0
32601,0
31547,0
249772,0
299049,0
12504,0
74809,0
60430,0
39994,0
81541,0
214218,0
195862,0
105554,0
294826,0
37590,0
117098,0
85340,0
216652,0
259395,0
152797,0
55804,0
291325,0
13611,0
46510,0
95108,0
7392,0
86603,0
326591,0
11425,0
158382,0
218393,0
91410,0
52868,0
134656,0
42153,0
42081,0
83209,0
70322,0
15567,0
24633,0
84012,0
243938,0.88
78193,0
78274,0
21775,0
19106,0
18896,0
269711,0
26666,0
27409,0
268522,0
189204,0
170750,0
13590,0
13587,0
88318,0
277686,0
288313,0
326536,0
315010,0
98554,0
149347,0
104644,0
28656,0
81189,0
86647,0
68635,0
86508,0
175287,0
90944,0
99449,0
50425,0
300176,0
274805,0
228736,0
316183,0
287509,0
95744,0
271164,0
117913,0
242240,0
69974,0
42590,0
218262,0
261985,0
54796,0
158150,0
121822,0
257347,0
122221,0
37126,0
73551,0
173635,0
285176,0
286873,0
50714,0
285270,0
126331,0
44690,0
92309,0
81365,0
47110,0
58865,0
208028,0
325358,0
162821,0
4274,0
37455,0
246049,0
96987,0
243881,0
306293,0
37858,0
129311,0
114155,0
186970,0
179812,0
31355,0
45417,0
65364,0
13842,0
179150,0
2993,0
125141,0
193784,0
260907,0
278632,0
121493,0
6547,0
186975,0
229304,0
25320,0
146578,0
251987,0
165864,0
245025,0
256591,3.07
25745,0
221791,0
288789,0
246127,0
76532,0
254719,0
228165,4.21
234212,1.13
27706,0
69578,0
118390,0
104935,0
90015,0
41934,0
204090,0
125472,0
21742,0
119569,0
24665,0
17041,0
80343,0
85349,0
59596,0
38399,0
327924,0
195382,0
37028,0
211561,0
26296,0
146596,0
89351,0
104549,0
268238,8.6
259183,0
38082,0
96631,0
191726,0
243919,0
159652,0
253284,0
66584,0
57681,0
282624,0
113655,0
232610,0
146380,0
75086,0
46448,0
198326,0
121513,0
196421,0
198772,0
14505,0
117212,0
113300,0
89656,0
82430,0
39925,0
28801,0
95029,0
115972,0
28771,0
201124,0
40419,0
13643,0
65534,0
70989,0
59163,0
38017,0
54064,0
10119,0
118180,0
126729,0
63585,0
59110,0
31292,0
218305,0
83909,0
233863,0
69517,0
160874,0
220620,0
290764,0.05
228203,0
105156,0
173168,0
245158,0
55433,0
207766,0
309302,3.24
110779,0
66055,0
105120,0
128353,0
119884,0
31243,0
104848,0
285595,0
243940,19.43
241754,0
112649,0
47985,0
298396,0
63067,0
38396,0
50531,0
66700,0
79683,0
29498,0
130457,0
239573,0.41
298040,0
165586,0
197950,0
104435,0
216876,0
277167,0
67883,0
105853,0
260912,0
128588,0
223954,0
132759,4.72
17470,0
91443,0
196750,0
259956,0
45179,0
54890,0
191121,2.81
45628,0
83912,0
106326,0
59050,0
246743,0
264337,0
324260,0
322456,0
50135,0
78124,0
287233,0
2963,0
132426,0
174372,0
269200,0
270938,0
161267,0
195186,0
33229,0
75861,0
59015,0
197936,0
73530,0
105149,0
195020,0
230606,0
105232,0
105384,0
260839,0
105145,0
199985,0
157152,0
205865,0
174650,0
209032,0
76226,0
213983,0
86321,0
91908,0
181999,0
36785,0
127424,0
84176,0
102807,0
288312,0
125344,0
44570,0
213598,0
216790,0
97607,0
241554,1.43
257912,0
48775,0
280922,0
139571,0
48207,0
326057,0
250668,0
201777,0
139334,0
38681,0
317683,0
106922,0
107068,0
200867,0
183039,0
27638,0
29094,0
42288,0
53769,0
184351,0
265712,2.37
294690,0
66164,0
49239,0
138941,0
254193,0
144204,0
30460,0
279972,0
112454,0
137370,0
324279,0
330275,0
142528,0
59346,0
85025,0
135281,0
291362,0
260030,0
150689,5.72
326359,0
283302,0
321644,0
263281,0
228968,0
319975,0
238215,0
327225,0
85511,0
99909,0
43871,0
31341,0
5065,0
261249,0
171045,0
124521,0
221395,0
43018,0
110965,0
297850,0
32941,0
76794,0
179715,0
48719,0
40681,0
71507,0
65506,0
39001,0
133601,0
163631,0
51136,0
70202,0
109102,0
48457,0
25548,0
72003,0
169158,0
253283,0
323555,0
158113,0
148410,0
137960,0
46586,0
200324,0
35946,0
71626,0
264553,0
141978,0
45197,0
35023,0
193523,0
236314,0
295058,0
305450,0
300364,0
324436,0
38445,0
325205,0
13923,0
55784,0
89531,0
88418,0
256306,0
215637,0
14733,0
228558,0
70027,0
77787,0
69576,0
328233,0
47467,0
221488,0
69999,0
121830,0
39522,0
154140,0
193229,0
13277,0
97899,0
67654,0
47432,0
25055,0
101904,0
31347,0
71591,0
40261,0
264321,0
102938,0
103432,0
28784,0
72993,0
91583,0
94468,0
90086,0
32064,0
199578,0
175774,0
75028,0
243688,2.73
266647,0.86
252512,0.76
45148,0
37039,0
40113,0
257444,0
322378,0
272634,0
100205,0
271674,0.61
59414,0
267481,0
27035,0
27036,0
71910,0
253307,0
262500,2.68
325138,0
82448,0
230179,0.88
39385,7.36
142408,0
78258,0
40180,0
118412,0
113082,0
144288,0
271724,0
30496,0
18815,0
213110,0
228161,2.73
20377,0
261375,0
69619,0
71924,0
62243,0
252714,0
252888,0
125990,0
252144,0
128364,0
97593,0
82598,0
216153,0
181269,0
260947,0
245703,0.35
266396,0.34
275060,0
276401,0
199647,0
38198,0
255343,0.22
74746,0
47570,0
30792,0
108723,0
48691,0
314389,0
255890,0
260176,0
136070,0
244063,0
227975,0
220493,0
168259,7.93
277685,62.88
246308,0
140441,0
228973,0
23155,0
105503,0
59098,0
284013,0
75848,0
271550,0
97559,0
26340,0
255843,0
79823,0
26113,0
256030,0
291272,0
293970,0
112058,0
73612,0
119552,0
80624,0
90806,0
60079,0
63590,0
10580,0
69165,0
167951,0
87122,0
5896,1.27
31281,0
23504,0
57219,0
40927,0
87178,0
70903,0
49038,0
71750,0
50295,0
51434,0
38652,0
117428,0
117424,0
31942,0
94236,0
120386,0
42030,0
174383,0
110624,0
163630,0
28263,0
173638,0
241855,0
327029,0
81475,0
121052,0
266537,0
276901,0
302465,0
79570,0
48376,0
81464,0
76172,0
240745,0
169656,0
47412,0
137222,0
40040,0
83361,0
35453,0
267793,0
19318,0
40344,0
136190,0
94874,0
106682,0
33018,0
106679,0
38446,0
86643,0
36600,0
285863,0
8371,0
181283,0.07
78402,0
39041,0
105766,0
74119,0
118083,0
149926,0
13015,0
184155,0
32334,0
137221,0
81022,0
317168,0
165027,0
283227,0
187252,0
31413,0
108540,0
45777,0
52980,0
52874,0
64912,0
52979,0
9527,0
79572,0
257091,2.8
143928,0
326665,0
322518,0
161064,0
305091,0
130100,0
53915,0
328032,0
96217,0
80527,0
259616,0
35177,0
1269,0
51450,0
1419,0
14642,0
298751,0
79433,0
81086,0
133396,0
150056,0
61104,0
11207,0
257734,0
16119,0
167161,0
11651,0
204712,0
11179,0
79361,0
21385,0
33719,0
114438,0
238302,0
130798,0
50166,0
33436,0
5833,0
78694,0
333324,0
12128,0
71191,0
15713,0
10659,0
96872,0
48411,0
1615,0
1616,0
11084,0
24696,0
9497,0
2169,0
9337,0
6172,0
78313,0
9673,0
9514,0
9496,0
73770,0
10036,0
233438,0
11664,0
9572,0
1915,0
51880,0
258751,0
208982,0
56771,0
254578,0
328595,0
160171,0
287422,0
254200,0
265563,0
293771,0
272162,0
177436,0
179053,0
138486,0
180721,0
44119,0
153162,0
103164,0
301225,0
214447,0
35428,6.16
91628,0
9478,0
10470,0
10010,0
9565,0
9677,0
4436,0
9274,0
285213,0
32099,0
286971,0
47745,0
332079,0
290864,0.01
22489,0
42023,0
264098,0
202639,0
46696,0
29582,0
106268,0
27662,0
68745,0
15469,0
242628,0
112739,0
114116,0
167262,0
204737,0
58920,0
120520,0
257574,0
241797,0
187482,0
245260,0
17212,0
22365,0
29254,0
15674,0
183218,0
20893,0
277388,0
278283,0
46368,0
273341,0
184267,0
52827,0
36335,0
140212,0
75006,0
237756,0
276904,0
221732,0
221731,0
323967,0
299551,0
106717,0
294993,0
9629,0
146229,0
294991,0
293572,0
253376,0
265019,0
299588,0
314065,0
298093,0
15286,0
50288,0
267457,0
274815,0
257134,0
77586,0
214135,0
228426,0
53252,0
73534,0
53435,0
288618,0
259843,0
129115,0
126883,0
84925,0
255253,0
255979,0
67183,0
61117,0
52736,0
37573,0
84724,0
83567,0
101995,0
54424,0
35964,0
124611,0
270336,0
270409,0
138767,0
254023,0
131739,0
2189,0
44664,0
110538,0
264763,0
293126,0
60029,0
52117,0
67693,0
148833,0
57683,0
163523,0
82401,0
214216,0
46836,0
296095,0
70349,0
276906,0
300690,0
257214,0
88338,0
49497,0
169379,0
142216,0
117509,0
46578,0
62545,0
177354,0
27200,0
12601,0
151123,0
263109,0
244539,0.21
62678,0
26447,0
192452,0
14630,0
81457,0
58507,0
98103,0
57308,0
46830,0
101968,0
16217,0
15029,0
117510,0
151370,0
54803,0
210777,0
117512,0
134308,0
58219,0
308504,0
83706,0
40817,0
92038,0
72024,0
321640,0
296029,0
30723,0
85598,0
190913,0
321528,0
85948,0
268523,0
228692,0
58411,0
251489,0
38923,0
30467,0
93935,0
87817,0
38981,0
251419,0
305310,0
151141,0
181801,0
31448,0
51743,0
134153,0
29631,0
90888,0
304357,5.6
29611,0
283703,0
159479,1.72
50220,0
248808,0
33370,0
328763,0
11677,0
10146,0
320996,0
301304,0
269148,0.01
18506,0
231401,0
13584,0
158455,0
111149,0
276902,0
284189,0
51883,0
9803,0
332356,0
156329,0
41422,0
79908,0
36808,0
40600,0
119592,0
24626,0
255324,0
27886,0
104043,0
79054,0
84997,0
117514,0
93922,0
129332,0
30411,0
29819,0
38967,0
31086,0
93937,0
114674,0
228108,0
84771,0
89931,0
38916,0
30296,0
36696,0.26
214827,0
93215,0
56379,0
248559,0
29108,0
47946,0
334651,0
43030,0
31344,0
44672,0
84777,0
202337,0
52894,0
242575,0
81894,0
98308,0
30643,0
54118,0
72178,0
37935,0
58242,0
107287,0
65218,0
116521,0
77850,0
105246,0
71697,0
89909,0
260672,0
200114,0
188826,0
8490,0
85230,0
158852,1.1
294083,0
37582,0
322460,0
107525,0
255157,0
167221,0.01
229328,0
136345,0
330588,0
215658,0
283708,0
253639,0
323016,0
250665,0
208333,0
289126,0
320299,0
335141,0
335145,0
267623,0
74087,0
292262,0
19900,0
26574,0
253626,0
10370,0
158217,0
259958,0
59481,0
283698,0
53670,0
243526,0
284270,0
186610,0
180418,0
312797,0
88744,0
62008,0
62730,0
283707,0
229182,0
321678,0
26569,0
253303,0
134662,0
256961,2.83
282313,0
32901,0
261273,0
312316,0
52629,0
54770,0
139302,0
287587,0
145474,0
19306,0
270654,30
269776,0
103199,0
328799,0
127475,0
203072,0
100351,0
132128,0
90509,0
195385,0
92233,0
77029,0
91255,0
92389,0
72002,0
167101,0
3164,0
30034,0
52681,0
44409,0
265741,0
43789,0
95493,0
281180,0
134693,0
46915,0
91472,0
52212,0
301229,0
86269,0
61865,0
85184,0
274415,0
86258,0
94739,0
299353,0
92716,0
70247,0
128043,0
147264,0
185843,0
45679,0
291558,0
47944,0
20036,0
165321,0
275244,0
28855,0
128614,0
91683,0
278990,0
270400,0
259453,0
